GSM53274	GSM53276	GSM53277	GSM53278	GSM53279	GSM53280	GSM53281	GSM53282	GSM53283	GSM53275	GSM53268	GSM53269	GSM53270	GSM53271	GSM53272	GSM53273
Snap25	14.1825687401668	15.2660690129402	14.9120888435726	15.0485832962048	14.9515446377742	15.0417188199817	14.7236638027895	14.5231375366209	15.2594254192779	14.7632702241842	14.9839007591491	14.6227477852036	14.5648430830815	14.3619348021275	14.5526846718724	14.7058177555325
Ctbp1	14.7362146957484	14.9738228715657	14.8749362596823	15.00738081711	15.0417188199817	15.0734888875834	14.7632702241842	14.8810642452843	15.1157504541811	14.6788361105611	14.8539309684181	14.6829262136075	14.7362146957484	14.6656801100462	14.6183083328047	14.9405225125854
Tagln3	15.0669251464052	14.917204995606	14.8105376683991	15.1683582818305	15.1315912994193	14.9889173388274	14.9515446377742	14.7901458244928	15.1315912994193	14.6446031597572	14.8913435181541	14.5017021931492	14.6699796895265	14.5890774425051	14.4765410580866	14.700354664441
Dynll1	15.0119258632135	14.7901458244928	14.979762877314	14.917204995606	14.8657062003039	14.7632702241842	14.9684139640626	14.9839007591491	14.7583180489969	15.1570082759612	15.0548241462699	15.1683582818305	15.0802166589175	15.1234364878132	15.192320300889	14.9956847463657
Rps27a	14.8749362596823	14.7729260515218	14.9405225125854	14.9359988853232	14.8334644957214	14.7822456560181	15.0178929477097	14.9016282282118	14.9120888435726	14.8957976687758	14.9684139640626	14.8957976687758	14.7822456560181	14.870122125176	14.8487410875689	14.945878682111
Ywhae	14.5890774425051	14.8610993028075	14.9956847463657	14.700354664441	14.610678432305	14.8487410875689	15.0548241462699	15.0178929477097	14.6699796895265	15.2181397277108	15.149505682706	15.0907074654448	15.1315912994193	14.8610993028075	15.1315912994193	14.6262533359484
Mpc1	13.7825728370009	14.8240117370508	14.9839007591491	14.7236638027895	14.6829262136075	14.8293462444016	14.9405225125854	15.0548241462699	14.6915652606616	14.7859995342814	14.9016282282118	14.8487410875689	14.8913435181541	14.9058483941803	14.9307809610043	14.2116236513173
Syp	14.9058483941803	14.8293462444016	14.8396368969157	14.8396368969157	14.7729260515218	14.6446031597572	14.8810642452843	14.8059819254162	14.9016282282118	14.8105376683991	14.843749651818	14.7441045181369	14.8017110315457	14.8201041188803	14.7901458244928	14.8860172243249
Map1lc3a	14.8913435181541	14.843749651818	14.7822456560181	14.7672505008867	14.7441045181369	14.4035780293485	14.8105376683991	14.7526544367113	14.9405225125854	14.7441045181369	14.7771550361449	14.7729260515218	14.7236638027895	14.7526544367113	14.700354664441	14.9217174405783
Slc25a3	15.0178929477097	14.7956189672295	14.8957976687758	14.9956847463657	15.0025678688302	14.945878682111	14.9058483941803	14.8913435181541	14.7526544367113	14.8293462444016	14.7822456560181	14.5933489461215	14.8105376683991	14.8957976687758	14.8860172243249	14.870122125176
Tsc22d1	14.635465143878	14.9120888435726	14.8293462444016	14.9016282282118	15.0802166589175	14.917204995606	14.979762877314	14.9359988853232	15.1442087522612	15.1798728601876	14.4844290263373	14.8017110315457	15.0025678688302	14.9217174405783	15.0485832962048	15.0485832962048
Ppp2r1a	14.6915652606616	14.7398649872382	14.8059819254162	14.9120888435726	14.8610993028075	14.979762877314	14.5259730685224	14.9307809610043	15.0244113503144	14.8017110315457	14.8059819254162	14.7398649872382	14.614267758186	14.6699796895265	14.8148907506832	14.8334644957214
Scd2	14.6788361105611	14.6874738097281	14.9307809610043	14.7822456560181	14.7487733972128	14.4167787019082	15.0907074654448	15.0485832962048	14.614267758186	15.2451156384738	15.00738081711	15.1315912994193	14.9956847463657	15.0548241462699	15.0313682312994	14.7729260515218
Cox6b1	14.7236638027895	14.713924692049	14.4555016333336	14.7281597734839	14.635465143878	14.6612067682475	14.4811275229645	14.7317691501986	14.8334644957214	14.6538562540749	14.8148907506832	14.7487733972128	14.7058177555325	14.657297092597	14.657297092597	14.5384107140195
Ndufb8	14.9270831258973	14.7184271161338	14.4073003922734	14.9839007591491	14.4928007017332	14.8017110315457	14.2771905807123	14.7822456560181	14.8201041188803	14.7362146957484	14.713924692049	14.7956189672295	14.8657062003039	14.3163480645659	14.635465143878	14.3722761517444
Cfl1	14.9738228715657	14.8396368969157	14.843749651818	15.0734888875834	14.8396368969157	14.8913435181541	14.7317691501986	14.9617818697736	15.149505682706	14.9217174405783	14.8240117370508	14.7362146957484	14.7526544367113	14.5731840718587	14.7632702241842	14.8240117370508
Slc25a5	14.4928007017332	14.7526544367113	14.7771550361449	14.610678432305	14.5259730685224	14.8334644957214	14.713924692049	14.8860172243249	14.7672505008867	14.8610993028075	14.8657062003039	14.917204995606	14.9405225125854	15.0244113503144	15.0417188199817	14.6656801100462
Rps21	14.6262533359484	14.5982025063713	14.6699796895265	14.6538562540749	14.5601536838787	14.5118534038996	14.6829262136075	14.9270831258973	14.6446031597572	14.8539309684181	14.6699796895265	14.979762877314	14.9058483941803	14.8860172243249	14.7441045181369	14.8396368969157
Nell2	15.3223839937908	15.0858350323478	14.8334644957214	15.4221193823889	15.4511982765967	15.2451156384738	15.0603305208576	14.9561417148577	15.2934392941971	14.7956189672295	14.9120888435726	14.8396368969157	14.9889173388274	15.1736319553708	14.8957976687758	15.3987481820764
Oaz1	14.7859995342814	15.00738081711	14.7317691501986	14.9515446377742	14.9120888435726	15.00738081711	14.7672505008867	14.6788361105611	14.8148907506832	14.4381032301764	14.6741708334681	14.6262533359484	14.7184271161338	14.7672505008867	14.713924692049	14.9359988853232
Mrfap1	14.917204995606	14.9956847463657	14.8610993028075	14.9617818697736	15.00738081711	14.5384107140195	15.1625181999807	14.8610993028075	14.7956189672295	15.201652257184	14.8957976687758	14.9515446377742	14.9515446377742	15.0313682312994	14.945878682111	14.9617818697736
Atp6v1a	14.9684139640626	14.9561417148577	14.9359988853232	15.0417188199817	15.149505682706	14.614267758186	15.2451156384738	15.1315912994193	14.8657062003039	15.0969203943701	15.0313682312994	15.0417188199817	15.0417188199817	15.2327580341183	15.0025678688302	15.1736319553708
Rpl5	14.8810642452843	14.7058177555325	14.7487733972128	14.8148907506832	14.8105376683991	14.7859995342814	14.8293462444016	14.8240117370508	14.7184271161338	15.0603305208576	14.8201041188803	14.9058483941803	14.8396368969157	14.7362146957484	14.8059819254162	14.8749362596823
Atp5po	14.9307809610043	14.5341275662696	14.6496979490081	14.8017110315457	14.4656212575891	14.6656801100462	14.3648259066916	14.5017021931492	14.7317691501986	14.5648430830815	14.6183083328047	14.8201041188803	14.635465143878	14.2710778354573	14.5601536838787	14.6915652606616
Bsg	14.7058177555325	14.8749362596823	14.8860172243249	14.7859995342814	14.8148907506832	14.7317691501986	14.5526846718724	14.4346431515584	14.8913435181541	14.713924692049	14.7058177555325	14.6915652606616	14.459999862314	14.413185478945	14.2540942258906	14.5601536838787
Itm2b	14.8059819254162	15.0313682312994	15.149505682706	14.8810642452843	15.0734888875834	15.0603305208576	15.3083785137477	14.9956847463657	14.9889173388274	14.9956847463657	15.0969203943701	15.149505682706	15.0669251464052	15.2801569808876	15.0361374423161	15.0313682312994
Hbb-b1	14.8201041188803	14.0852029131601	14.3794917319817	14.4346431515584	14.4231514381754	14.657297092597	14.3822533053552	14.7058177555325	14.8610993028075	14.917204995606	14.1891160331833	14.2043519691838	14.4231514381754	14.5601536838787	14.8610993028075	14.3752661540338
Aplp2	14.614267758186	14.6915652606616	14.7526544367113	14.5731840718587	14.7236638027895	14.7526544367113	14.7441045181369	14.6446031597572	14.8059819254162	14.6496979490081	14.7281597734839	14.584561559681	14.7096376869003	14.7956189672295	14.6788361105611	14.6446031597572
Ppp3ca	14.945878682111	14.6699796895265	14.8240117370508	15.0313682312994	14.9307809610043	14.5601536838787	14.9889173388274	14.8539309684181	14.6874738097281	14.9120888435726	14.6302426789521	14.9561417148577	14.9738228715657	15.1798728601876	14.8913435181541	15.0548241462699
Ywhaq	14.7901458244928	14.9217174405783	15.0802166589175	14.7526544367113	14.6788361105611	14.9307809610043	14.9738228715657	14.9058483941803	14.7398649872382	14.9617818697736	14.9738228715657	14.9956847463657	14.9359988853232	14.8148907506832	14.8749362596823	14.6829262136075
Dynlrb1	14.6874738097281	14.7771550361449	14.7096376869003	14.6023314670435	14.6612067682475	14.8148907506832	14.5341275662696	14.4489089489468	14.5933489461215	14.3894808658167	14.6951292626189	14.7184271161338	14.6915652606616	14.7901458244928	14.6915652606616	14.8201041188803
Ncdn	15.212543736789	14.8860172243249	14.8539309684181	15.1028502827352	15.0361374423161	14.8749362596823	14.945878682111	14.9684139640626	15.0603305208576	15.1157504541811	15.1570082759612	14.9738228715657	15.1157504541811	15.1315912994193	14.9561417148577	15.3442303116754
Rpl32	14.8396368969157	14.5698740232475	14.6915652606616	14.8240117370508	14.6065009367359	14.7362146957484	14.5648430830815	14.6538562540749	14.843749651818	14.6396763670145	14.6446031597572	14.8913435181541	14.7632702241842	14.6915652606616	14.7398649872382	14.7317691501986
Prnp	14.3933308564046	14.6262533359484	14.713924692049	14.7632702241842	14.8810642452843	14.6496979490081	14.8539309684181	15.00738081711	14.8105376683991	14.9839007591491	14.7441045181369	14.5050994097519	14.8810642452843	14.7583180489969	14.9515446377742	14.4381032301764
Cd81	14.7096376869003	14.584561559681	14.6227477852036	14.6396763670145	14.6538562540749	14.5982025063713	14.7729260515218	14.8749362596823	14.5418943036988	14.843749651818	14.7632702241842	14.6446031597572	14.843749651818	15.0417188199817	14.8396368969157	14.8148907506832
Akr1a1	14.7184271161338	14.9359988853232	14.7729260515218	14.7184271161338	14.6446031597572	14.9120888435726	14.6788361105611	14.713924692049	14.7058177555325	14.4555016333336	14.9307809610043	14.6951292626189	14.7672505008867	14.7632702241842	14.7487733972128	14.7362146957484
Egr1	13.4838496200429	13.8059605933879	13.8710235948724	13.8089666398511	13.4928075386163	13.3016934749043	13.4353120124991	13.4458208549116	12.9092031384231	13.6145978772908	14.4452167031148	14.0572237095512	14.1891160331833	14.1093641534284	14.1025308453615	13.8684343581384
Uqcrfs1	14.5526846718724	14.4724826702854	14.5764216658801	14.4381032301764	14.5341275662696	14.5933489461215	14.4301277454351	14.5384107140195	14.2043519691838	14.5082283014987	14.5159353242189	14.6741708334681	14.7317691501986	14.6183083328047	14.6227477852036	14.5050994097519
Gas7	14.4413665129495	14.7441045181369	14.6065009367359	14.6183083328047	14.7058177555325	14.7729260515218	14.4928007017332	14.3549734626285	14.5050994097519	14.0665919680118	14.4974754423559	14.3477863056457	14.3933308564046	14.4167787019082	14.3266032097777	14.6699796895265
Pebp1	14.657297092597	14.6396763670145	14.6538562540749	14.6446031597572	14.584561559681	14.3822533053552	14.7822456560181	14.610678432305	14.7487733972128	14.7771550361449	14.7583180489969	14.7901458244928	14.7901458244928	14.7729260515218	14.7526544367113	14.7956189672295
Ndrg2	14.5418943036988	14.5299284221454	14.7281597734839	14.5526846718724	14.700354664441	14.3995429283662	14.8396368969157	14.7487733972128	14.5159353242189	14.7901458244928	14.6612067682475	14.7859995342814	14.7956189672295	14.9120888435726	14.7184271161338	14.7184271161338
Gda	14.8293462444016	14.8913435181541	14.8913435181541	14.7398649872382	14.7956189672295	14.5017021931492	14.870122125176	14.7236638027895	14.5648430830815	14.4883283218083	14.5601536838787	14.7632702241842	14.5418943036988	14.6788361105611	14.4974754423559	15.1028502827352
Cox5b	14.5559289079188	14.4381032301764	14.5454305594944	14.5082283014987	14.4765410580866	14.5418943036988	14.3122092526543	14.4035780293485	14.5118534038996	14.2771905807123	14.4928007017332	14.657297092597	14.5050994097519	14.5698740232475	14.7583180489969	14.426752483388
Ptov1	14.7956189672295	14.657297092597	14.6951292626189	14.6874738097281	14.6656801100462	14.5490538431899	14.5982025063713	14.6612067682475	14.7859995342814	14.6915652606616	14.7398649872382	14.843749651818	14.6612067682475	14.6227477852036	14.4928007017332	14.8610993028075
Rps3a	14.7672505008867	14.614267758186	14.5601536838787	14.713924692049	14.6874738097281	14.6183083328047	14.5418943036988	14.459999862314	14.6065009367359	14.4656212575891	14.4765410580866	14.5890774425051	14.4656212575891	14.5806909217256	14.3894808658167	14.7526544367113
Stx1a	13.7728543303453	14.0638066179619	14.0776833288578	13.8033373899531	13.4762803501486	13.7252442623884	13.97509126225	13.963975019487	14.0802280843554	13.9104556959154	14.1219159507447	13.9695411950421	13.9243663096016	13.5545314605563	13.9290798811407	13.8660495281332
Calr	14.7526544367113	14.635465143878	14.6183083328047	14.6302426789521	14.7901458244928	14.7672505008867	14.6951292626189	14.6065009367359	14.7771550361449	14.8749362596823	14.5299284221454	14.5190016789724	14.5982025063713	14.3294532018348	14.6262533359484	14.6788361105611
Mgst3	14.700354664441	14.5648430830815	14.4811275229645	14.6741708334681	14.5118534038996	14.6699796895265	14.3442522073947	14.5159353242189	14.4632095239688	14.4073003922734	14.5526846718724	14.6396763670145	14.700354664441	14.5299284221454	14.6612067682475	14.6496979490081
Gdi1	14.8017110315457	14.6227477852036	14.5341275662696	14.6496979490081	14.6741708334681	14.6874738097281	14.6656801100462	14.6262533359484	14.8396368969157	14.9515446377742	14.6829262136075	14.713924692049	14.7487733972128	14.5341275662696	14.8240117370508	14.7901458244928
Hmgcs1	14.6496979490081	14.3514292236788	14.5231375366209	14.8201041188803	14.7771550361449	14.635465143878	14.7281597734839	14.7956189672295	14.7362146957484	15.0025678688302	14.4883283218083	14.5559289079188	14.6183083328047	14.5454305594944	14.8017110315457	14.5982025063713
Rps23	14.5082283014987	14.4555016333336	14.5299284221454	14.4811275229645	14.4844290263373	14.5082283014987	14.6496979490081	14.6023314670435	14.4103181039202	14.6741708334681	14.5490538431899	14.7096376869003	14.5806909217256	14.7398649872382	14.5418943036988	14.459999862314
Nptn	14.6829262136075	14.2771905807123	14.3294532018348	14.5764216658801	14.4883283218083	14.6262533359484	14.4103181039202	14.3822533053552	14.5526846718724	14.4452167031148	14.4521600582219	14.4346431515584	14.6302426789521	14.2640112739952	14.4555016333336	14.5118534038996
Klc1	14.4301277454351	14.2570092669721	14.2836975710886	14.2510483748182	14.2973676085992	14.2872230816085	14.4073003922734	14.3722761517444	14.4413665129495	14.4693407583569	14.3047860447872	14.4231514381754	14.3232554606615	14.4632095239688	14.3933308564046	14.6023314670435
Bex3	14.4167787019082	14.6656801100462	14.6788361105611	14.5118534038996	14.5731840718587	14.4883283218083	14.7526544367113	14.5806909217256	14.6396763670145	14.6656801100462	14.6538562540749	14.6656801100462	14.610678432305	14.6741708334681	14.5890774425051	14.5890774425051
Rpl24	14.5648430830815	14.4103181039202	14.4883283218083	14.7096376869003	14.6227477852036	14.3163480645659	14.4656212575891	14.6829262136075	14.6788361105611	14.8059819254162	14.3794917319817	14.6874738097281	14.5890774425051	14.4346431515584	14.6446031597572	14.5341275662696
Scg5	14.0917425087188	14.2949300882733	14.4231514381754	14.1122759001733	14.2081274321925	14.0887658778362	14.1734360570077	14.1764961591683	14.243418763476	14.3442522073947	14.4035780293485	14.5648430830815	14.3442522073947	14.2872230816085	14.2262684825895	14.1263688362693
Capns1	14.843749651818	14.6496979490081	14.4724826702854	14.6612067682475	14.7362146957484	14.6302426789521	14.635465143878	14.280493622283	14.8017110315457	14.5190016789724	14.5231375366209	14.3692303824493	14.6741708334681	14.7184271161338	14.3859284085222	14.9738228715657
Rab3a	14.4555016333336	14.700354664441	14.4489089489468	14.4844290263373	14.5526846718724	14.6227477852036	14.413185478945	14.4452167031148	14.5341275662696	14.2293464400072	14.5118534038996	14.1670984105948	14.2973676085992	14.3366736842868	14.5341275662696	14.2771905807123
Mapt	14.8539309684181	14.3366736842868	14.4413665129495	14.9307809610043	14.5017021931492	14.3794917319817	14.4035780293485	14.6396763670145	14.6496979490081	14.5231375366209	14.3081346608148	14.5418943036988	14.4167787019082	14.3266032097777	14.2911375953359	14.6741708334681
